Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,protocol__0,protocol__6,protocol__17,target
5008197,4,4,646,364,646,0,161.5,323.0,364,0,91.0,182.0,201.6693832132,1.5973812532,715456.714285714,1868718.71024959,4953089,15,55108,18369.3333333333,30960.4428639729,54119,353,5008175,1669391.66666667,2888853.23812933,5005152,982,0,0,0,0,92,92,0.7986906266,0.7986906266,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,0,1,1,126.25,161.5,91.0,0,0,0,0,0,0,4,646,4,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
1094,1,1,35,83,35,35,35.0,0.0,83,83,83.0,0.0,107861.060329068,1828.1535648995,1094.0,0.0,1094,1094,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,914.0767824497,914.0767824497,35,83,51.0,27.7128129211,768.0,0,0,0,0,0,0,0,0,1,76.5,35.0,83.0,0,0,0,0,0,0,1,35,1,83,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0
930552,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.149261943,930552.0,0.0,930552.0,930552.0,930552.0,930552.0,0.0,930552.0,930552.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2.149261943,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
89479422,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5272617206,0.0670545234,17895884.4,15345117.1347571,41990219,4000288,89479422,17895884.4,15345117.1347571,41990219,4000288,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670545234,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000288.0,0.0,4000288,4000288,21369783.5,15281044.6891789,41990219,7200344,0,0,1,3
556,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3597.122302,556.0,0.0,556.0,556.0,556.0,556.0,0.0,556.0,556.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3597.122302,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
56533265,153,104,54995,72482,646,0,359.4444444444,271.4171844443,1068,0,696.9423076923,368.1854172746,2254.9024897112,4.5459960609,220833.06640625,415407.147942324,1112340,18,56531660,371918.815789474,484692.915557341,1112340,264,56533247,548866.475728155,557132.176994987,1172806,44,0,0,0,0,3072,2092,2.7063711958,1.8396248651,0,1068,494.0968992248,355.378838676,126294.118978675,0,0,1,1,0,0,0,1,0,496.0194552529,359.4444444444,696.9423076923,0,0,0,0,0,0,153,54995,104,72482,8192,1228,101,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
104438604,15,2,2142,0,238,0,142.8,119.594075343,0,0,0.0,0.0,20.5096575209,0.1627750597,6527412.75,12989514.3779995,49154367,3,104438604,7459900.28571429,13681946.0689682,49154367,204,30997422,30997422.0,0.0,30997422,30997422,0,0,0,0,496,80,0.1436250527,0.019150007,0,238,119.0,121.5628619759,14777.5294117647,0,0,0,1,0,0,0,0,0,126.0,142.8,0.0,0,0,0,0,0,0,15,2142,2,0,26883,26847,10,32,6034281.5,2684394.42316596,7932435,4136128,14405224.6666667,8361657.4828137,23258143,6641597,0,1,0,2
99999200,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.16000128,0.04000032,33333066.6666667,57734562.440671,99999197,1,99999198,99999198.0,0.0,99999198,99999198,99999199,99999199.0,0.0,99999199,99999199,1,0,0,0,64,64,0.02000016,0.02000016,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,211,219,1,32,1.0,0.0,1,1,99999197.0,0.0,99999197,99999197,0,1,0,2
6,1,1,0,0,0,0,0,0,0,0,0,0,0,333333.3333,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,166666.6667,166666.6667,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,119,253,0,20,0,0,0,0,0,0,0,0,0,1,0,4
21970576,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091030841,22000000.0,0.0,22000000.0,22000000.0,22000000.0,22000000.0,0.0,22000000.0,22000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.091030841,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,22000000.0,0.0,22000000.0,22000000.0,0,1,0,6
9923,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,45853.06863,705.4318251,1653.833333,3632.015001,9057.0,1.0,597.0,298.5,333.0472939,534.0,63.0,9410.0,3136.666667,5130.161823,9057.0,1.0,0,0,0,0,72,92,302.327925,403.1039,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
1659142,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1632.771637,9.040817483,118510.1429,241335.9744,937554,2,1659142,237020.2857,387633.9565,1111195,2,1550835,258472.5,333659.8343,937554,108432,0,0,0,0,172,152,4.821769324,4.219048159,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,0,1,0,4
5248,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.097561,5248.0,0.0,5248.0,5248.0,5248.0,5248.0,0.0,5248.0,5248.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,381.097561,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
20,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,50000.0,50000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
56557979,203,104,56330,190011,680,0,277.4876847291,292.8687801257,1935,0,1827.0288461539,320.4857495501,4355.5481358342,5.4280581702,184829.996732026,362940.391599028,1013025,20,56555709,279978.757425742,416068.784406554,1013025,348,56557954,549106.349514563,441459.204235798,1015650,38,0,0,0,0,4072,2092,3.5892371614,1.8388210088,0,1935,799.8084415584,794.2506387737,630834.077192352,0,0,1,1,0,0,0,1,0,802.4136807818,277.4876847291,1827.0288461539,0,0,0,0,0,0,203,56330,104,190011,8192,1284,101,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
356516,24,22,1928,2665,640,0,80.3333333333,133.9586784655,976,0,121.1363636364,258.6415602914,12883.0122631242,129.0264672553,7922.5777777778,17636.7185497768,72754,2,356465,15498.4782608696,23425.5730013737,72754,320,356514,16976.8571428571,33971.5751302257,112871,11,0,0,0,0,776,712,67.3181568289,61.7083104265,0,976,97.7234042553,200.3478173542,40139.2479185939,0,0,0,1,0,0,0,0,0,99.847826087,80.3333333333,121.1363636364,0,0,0,0,0,0,24,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
5003042,4,4,409,662,409,0,102.25,204.5,662,0,165.5,331.0,214.069759958,1.5990271519,714720.285714286,1890082.30047051,5001024,6,2018,672.6666666667,326.006646149,899,299,5003036,1667678.66666667,2887060.53143198,5001369,545,0,0,0,0,136,136,0.7995135759,0.7995135759,0,662,119.0,244.4575627793,59759.5,0,0,0,1,0,0,0,0,1,133.875,102.25,165.5,0,0,0,0,0,0,4,409,4,662,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,2
1230,1,1,34,79,34,34,34,0,79,79,79,0,91869.9187,1626.01626,1230,0,1230,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,813.0081301,813.0081301,34,79,49,25.98076211,675,0,0,0,0,0,0,0,0,1,73.5,34,79,0,0,0,0,0,0,1,34,1,79,-1,-1,0,8,0,0,0,0,0,0,0,0,0,0,1,4
56722366,203,104,56083,189910,680,0,276.2709359606,291.6989844299,1936,0,1826.0576923077,320.4205921326,4336.7901825534,5.4123271233,185367.209150327,363490.181702288,1019643,19,56720157,280792.856435644,416609.113873451,1019643,428,56722340,550702.330097087,441378.989126978,1022295,36,0,0,0,0,4072,2092,3.5788351988,1.8334919245,0,1936,798.6785714286,794.0621681997,630534.72696603,0,0,1,1,0,0,0,1,0,801.2801302932,276.2709359606,1826.0576923077,0,0,0,0,0,0,203,56083,104,189910,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
976,1,1,31.0,47.0,31.0,31.0,31.0,0.0,47.0,47.0,47.0,0.0,79918.03278688525,2049.1803278688526,976.0,0.0,976.0,976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1024.5901639344263,1024.5901639344263,31.0,47.0,36.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,54.5,31.0,47.0,0,0,0,0,0,0,1,31,1,47,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1667752,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.1992190685,1667752.0,0.0,1667752,1667752,1667752,1667752.0,0.0,1667752,1667752,0,0.0,0.0,0,0,0,0,0,0,64,0,1.1992190685,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,2
8709057,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229645988,8709057.0,0.0,8709057.0,8709057.0,8709057.0,8709057.0,0.0,8709057.0,8709057.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.229645988,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,8709057.0,0.0,8709057.0,8709057.0,0,1,0,6
13623,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,33399.39808,513.8368935,2270.5,5121.087648,12716.0,21.0,604.0,302.0,352.139177,551.0,53.0,13093.0,4364.333333,7234.60326,12716.0,25.0,0,0,0,0,72,92,220.2158115,293.621082,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
450,1,1,32,71,32,32,32.0,0.0,71,71,71.0,0.0,228888.888888889,4444.4444444445,450.0,0.0,450,450,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2222.2222222222,2222.2222222222,32,71,45.0,22.5166604984,507.0,0,0,0,0,0,0,0,0,1,67.5,32.0,71.0,0,0,0,0,0,0,1,32,1,71,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0
1342903,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,732.7409351,5.212587953,223817.1667,548040.9275,1342501.0,5.0,382.0,191.0,175.3624817,315.0,67.0,1342898.0,447632.6667,774978.7317,1342501.0,14.0,0,0,0,0,72,92,2.233966266,2.978621687,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
10746,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42341.33631,651.405174,1791.0,3973.414401,9893.0,1.0,523.0,261.5,296.2777413,471.0,52.0,10295.0,3431.666667,5599.251855,9893.0,1.0,0,0,0,0,72,92,279.173646,372.231528,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
13001,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,34997.3079,538.4201215,2166.833333,4941.748169,12249.0,2.0,484.0,242.0,254.5584412,422.0,62.0,12598.0,4199.333333,6973.349721,12249.0,2.0,0,0,0,0,72,92,230.7514807,307.6686409,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
383332,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,11940.0415305792,114.7830079409,8914.6976744186,20681.3251377672,80057,6,383285,18251.6666666667,29007.875241619,80057,187,383325,18253.5714285714,35649.9717413232,111255,8,0,0,0,0,712,712,57.3915039704,57.3915039704,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,0,0,0,0,0,0,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
932797,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,1054.8919,7.504312299,155466.1667,380638.8861,932442.0,4.0,321.0,160.5,221.3244225,317.0,4.0,932793.0,310931.0,538244.3361,932442.0,24.0,0,0,0,0,72,92,3.216133843,4.288178457,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
222,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13513.5135135135,111.0,130.1076477383,203,19,222,111.0,130.1076477383,203,19,0,0.0,0.0,0,0,0,0,0,0,60,0,13513.5135135135,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
24866,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.43111075,24866.0,0.0,24866.0,24866.0,24866.0,24866.0,0.0,24866.0,24866.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,80.43111075,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
23291338,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0858688324,23291338.0,0.0,23291338,23291338,23291338,23291338.0,0.0,23291338,23291338,0,0.0,0.0,0,0,0,0,0,0,64,0,0.0858688324,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,23291338.0,0.0,23291338,23291338,0,1,0,2
831,1,1,31,89,31,31,31,0,89,89,89,0,144404.3321,2406.738869,831,0,831,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1203.369434,1203.369434,31,89,50.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,1,75.5,31,89,0,0,0,0,0,0,1,31,1,89,-1,-1,0,8,0,0,0,0,0,0,0,0,0,0,1,0
370764,23,20,1912,2665,640,0,83.1304347826,135.7374820439,976,0,133.25,268.7712537496,12344.7799678502,115.9767399208,8827.7142857143,14231.8294305675,44381,6,370710,16850.4545454545,19438.4992310358,67809,207,370740,19512.6315789474,28692.0010769756,116254,12,0,0,0,0,744,648,62.0340701902,53.9426697306,0,976,104.0227272727,205.4948071133,42228.1157505285,0,0,0,1,0,0,0,0,0,106.4418604651,83.1304347826,133.25,0,0,0,0,0,0,23,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
9053319,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.2209134573,9053319.0,0.0,9053319,9053319,9053319,9053319.0,0.0,9053319,9053319,0,0.0,0.0,0,0,0,0,0,0,64,0,0.2209134573,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,9053319.0,0.0,9053319,9053319,0,1,0,2
15491,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.1072235,15491.0,0.0,15491.0,15491.0,15491.0,15491.0,0.0,15491.0,15491.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,129.1072235,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
39069,1,1,46.0,127.0,46.0,46.0,46.0,0.0,127.0,127.0,127.0,0.0,4428.063170288464,51.19148173743889,39069.0,0.0,39069.0,39069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,25.59574086871945,25.59574086871945,46.0,127.0,73.0,46.76537180435969,2187.0,0,0,0,0,0,0,0,0,1.0,109.5,46.0,127.0,0,0,0,0,0,0,1,46,1,127,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
23283526,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,7.258350819,0.257692928,4656705.2,10200000,23000000,24,23300000,5820881.5,11400000,23000000,24,0,0,0,0,0,1,0,0,0,100,20,0.214744107,0.042948821,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,0,0,0,0,0,0,5,123,1,46,258,196,2,20,325972,0,325972,325972,23000000,0,23000000,23000000,0,1,0,4
9083,3,4,261.0,935.0,261.0,0.0,87.0,150.6884203,935.0,0.0,233.75,467.5,131674.5569,770.6704833,1513.833333,3308.986517,8256.0,4.0,8566.0,4283.0,5618.670483,8256.0,310.0,9078.0,3026.0,4802.692058,8565.0,21.0,0,0,0,0,72,92,330.28735,440.3831333,0.0,935.0,149.5,330.2691543,109077.7143,0,0,1,1,0,0,0,1,1.0,170.8571429,87.0,233.75,0,0,0,0,0,0,3,261,4,935,65535,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
651,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3072.1966205837,651.0,0.0,651,651,651,651.0,0.0,651,651,0,0.0,0.0,0,0,0,0,0,0,40,0,3072.1966205837,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
1496056,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,657.7293898,4.678969236,249342.6667,610454.1745,1495427.0,6.0,331.0,165.5,201.5254326,308.0,23.0,1496050.0,498683.3333,863205.3367,1495427.0,290.0,0,0,0,0,72,92,2.00527253,2.673696707,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
4745592,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421443731,4745592.0,0.0,4745592.0,4745592.0,4745592.0,4745592.0,0.0,4745592.0,4745592.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.421443731,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
216609,2,2,68,442,34,34,34,0,221,221,221,0,2354.472806,18.46645338,72203,93533.87342,177872,26,38711,38711,0,38711,38711,26,26,0,26,26,0,0,0,0,16,16,9.23322669,9.23322669,34,221,108.8,102.4241183,10490.7,0,0,0,0,0,0,0,0,1,136,34,221,0,0,0,0,0,0,2,68,2,442,-1,-1,1,8,0,0,0,0,0,0,0,0,0,0,1,4
7058853,5,3,409,972,409,0,81.8,182.9103605595,972,0,324.0,561.1844616523,195.6408498661,1.1333286017,1008407.57142857,2607945.92624156,6921613,6,7058853,1764713.25,3438716.82161921,6921951,377,6925270,3462635.0,4891733.59955016,6921613,3657,0,0,0,0,168,104,0.7083303761,0.4249982256,0,972,153.4444444444,335.4396782997,112519.777777778,0,0,0,1,0,0,0,0,0,172.625,81.8,324.0,0,0,0,0,0,0,5,409,3,972,26883,219,1,32,3663.0,0.0,3663,3663,6921613.0,0.0,6921613,6921613,0,1,0,2
25907,2,2,62,364,31,31,31,0,182,182,182,0,16443.43228,154.3984251,8635.666667,9304.310309,18545,86,18545,18545,0,18545,18545,86,86,0,86,86,0,0,0,0,16,16,77.19921257,77.19921257,31,182,91.4,82.70610618,6840.3,0,0,0,0,0,0,0,0,1,114.25,31,182,0,0,0,0,0,0,2,62,2,364,-1,-1,1,8,0,0,0,0,0,0,0,0,0,0,1,4
10918,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41674.29932,641.1430665,1819.666667,4031.31937,10041.0,21.0,518.0,259.0,294.156421,467.0,51.0,10472.0,3490.666667,5675.346891,10041.0,44.0,0,0,0,0,72,92,274.7755999,366.3674666,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
511,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3913.894325,511.0,0.0,511.0,511.0,511.0,511.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3913.894325,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
19,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.157894737,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,52631.5789473684,52631.5789473684,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
322465,22,22,1976,2665,640,0,89.8181818182,138.0336868351,976,0,121.1363636364,258.6415602914,14392.2596250756,136.4489169367,7499.1860465116,19617.4044242737,96477,2,321270,15298.5714285714,26246.8106035218,96477,301,322459,15355.1904761905,36334.1240566207,133448,10,0,0,0,0,712,712,68.2244584684,68.2244584684,0,976,103.1333333333,203.7484634633,41513.4363636364,0,0,0,1,0,0,0,0,1,105.4772727273,89.8181818182,121.1363636364,0,0,0,0,0,0,22,1976,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
9030739,3,0,0,0,0,0,0,0,0,0,0,0,0,0.332198727,4515369.5,2121579.852,6015553,3015186,9030739,4515369.5,2121579.852,6015553,3015186,0,0,0,0,0,0,0,0,0,92,0,0.332198727,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8192,-1,0,28,3015186,0,3015186,3015186,6015553,0,6015553,6015553,0,1,0,4
18621310,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107403829,18600000.0,0.0,18600000.0,18600000.0,18600000.0,18600000.0,0.0,18600000.0,18600000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.107403829,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,18600000.0,0.0,18600000.0,18600000.0,0,1,0,6
268,1,1,36,52,36,36,36,0,52,52,52,0,328358.209,7462.686567,268,0,268,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3731.343284,3731.343284,36,52,41.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,62,36,52,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0,0,0,0,0,0,0,0,0,0,1,4
