Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,prot__0,prot__6,prot__17,target
17704,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,25700.40669,395.3908721,2950.666667,6808.079103,16843.0,1.0,557.0,278.5,277.892965,475.0,82.0,17254.0,5751.333333,9607.84171,16843.0,1.0,0,0,0,0,72,92,169.4532309,225.9376412,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
93,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21505.376344086,93.0,0.0,93,93,93,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0,0,0,40,0,21505.376344086,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0
57100352,203,104,56083,189922,680,0,276.2709359606,291.6989844299,1936,0,1826.1730769231,320.4353059317,4308.2921800552,5.3764992552,186602.45751634,363557.800553473,1026585,18,57098190,282664.306930693,416266.320449758,1026585,356,57100326,554372.097087379,438594.902659719,1029229,41,0,0,0,0,4072,2092,3.5551444587,1.8213547966,0,1936,798.7175324675,794.1147334324,630618.209854478,0,0,1,1,0,0,0,1,0,801.319218241,276.2709359606,1826.1730769231,0,0,0,0,0,0,203,56083,104,189922,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
1587844,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,619.7082333,4.40849353,264640.6667,648077.3502,1587523.0,2.0,288.0,144.0,200.8183259,286.0,2.0,1587837.0,529279.0,916466.1968,1587523.0,26.0,0,0,0,0,72,92,1.88935437,2.51913916,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
17814,1,1,34.0,50.0,34.0,34.0,34.0,0.0,50.0,50.0,50.0,0.0,4715.392388009431,112.27124733355788,17814.0,0.0,17814.0,17814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,56.13562366677894,56.13562366677894,34.0,50.0,39.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,59.0,34.0,50.0,0,0,0,0,0,0,1,34,1,50,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3136,2,0,0,0,0,0,0,0,0,0,0,0,0,637.755102,3136,0,3136,3136,3136,3136,0,3136,3136,0,0,0,0,0,0,0,0,0,64,0,637.755102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
1688341,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,582.8206506,4.146081864,281390.1667,688812.6316,1687423.0,7.0,858.0,429.0,125.8650071,518.0,340.0,1688334.0,562778.0,973971.2238,1687423.0,52.0,0,0,0,0,72,92,1.776892227,2.369189636,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
5006780,5,3,646,364,646,0,129.2,288.899982693,364,0,121.3333333333,210.155497985,201.7264589217,1.597833338,715254.285714286,1861911.97687697,4937310,17,5006780,1251695.0,2457283.6408388,4937310,375,3241,1620.5,589.0199487284,2037,1204,0,0,0,0,112,72,0.9986458362,0.5991875017,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,0,1,0,126.25,129.2,121.3333333333,0,0,0,0,0,0,5,646,3,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
184295,10,8,517,5884.0,199,0,51.7,81.72997546,1460,0,735.5,709.5040521,34732.35845,97.66949727,10840.88235,27379.88937,113659.0,1.0,184295.0,20477.22222,35937.44012,113659.0,27.0,52239.0,7462.714286,12502.44388,32335.0,1.0,0,0,0,0,212,172,54.26083182,43.40866545,0,1460,336.8947368,566.7567472,321213.2105,0,0,0,1,0,0,0,0,0,355.6111111,51.7,735.5,0,0,0,0,0,0,10,517,8,5884,8192,30,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
11536,2,0,0,0,0,0,0,0,0,0,0,0,0,173.370319,11536,0,11536,11536,11536,11536,0,11536,11536,0,0,0,0,0,0,0,0,0,64,0,173.370319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
505,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3960.39604,505.0,0.0,505.0,505.0,505.0,505.0,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3960.39604,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
89479690,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5271613033,0.0670543226,17895938.0,15345144.8061246,41990326,4000253,89479690,17895938.0,15345144.8061246,41990326,4000253,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670543226,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000253.0,0.0,4000253,4000253,21369859.25,15281048.1693251,41990326,7200406,0,0,1,3
119606,5,3,408,972,408,0,81.6,182.463146964,972,0,324.0,561.1844616523,11537.882714914,66.8862766082,17086.5714285714,31011.6706464794,78814,7,119606,29901.5,37786.5900155068,79105,193,79291,39645.5,55392.6239178106,78814,477,0,0,0,0,168,104,41.8039228801,25.0823537281,0,972,153.3333333333,335.344598883,112456.0,0,0,0,1,0,0,0,0,0,172.5,81.6,324.0,0,0,0,0,0,0,5,408,3,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,2
560,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3571.428571,560.0,0.0,560.0,560.0,560.0,560.0,0.0,560.0,560.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3571.428571,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
89479808,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5271170899,0.0670542342,17895961.6,15344966.2705462,41990291,4003223,89479808,17895961.6,15344966.2705462,41990291,4003223,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670542342,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4003223.0,0.0,4003223,4003223,21369146.25,15281925.3489963,41990291,7197578,0,0,1,3
47766,3,4,436,859,436,0,145.3333333333,251.7247173667,859,0,214.75,429.5,27111.3344219738,146.5477536323,7961.0,12223.3456958396,23899,0,23816,11908.0,16560.4408153889,23618,198,24184,8061.3333333333,13918.4949737151,24133,0,0,0,0,0,72,92,62.8061801281,83.7415735042,0,859,161.875,320.3455444628,102621.267857143,0,0,0,1,0,0,0,0,1,185.0,145.3333333333,214.75,0,0,0,0,0,0,3,436,4,859,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0
5819770,8,6,362,3999,205,0,45.25,77.90241148,1460,0,666.5,729.0063786,749.342328,2.405593348,447674.6154,1564706.502,5654769,5,5819770,831395.7143,2127131.254,5654769,12,87638,17527.6,32090.24755,74209,13,0,0,0,0,172,124,1.37462477,1.030968578,0,1460,290.7333333,542.0568587,293825.6381,0,0,1,1,0,0,0,1,0,311.5,45.25,666.5,0,0,0,0,0,0,8,362,6,3999,8192,30016,3,20,164989,0,164989,164989,5654769,0,5654769,5654769,0,1,0,4
514,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3891.050584,514.0,0.0,514.0,514.0,514.0,514.0,0.0,514.0,514.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3891.050584,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
12178,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,37362.45689,574.8070291,2029.666667,4548.745131,11307.0,20.0,563.0,281.5,330.2188668,515.0,48.0,11683.0,3894.333333,6421.428605,11307.0,33.0,0,0,0,0,72,92,246.3458696,328.4611595,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
350,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,220000,8571.428571,175,223.4457429,333,17,350,175,223.4457429,333,17,0,0,0,0,0,1,0,0,0,60,0,8571.428571,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,0,1,0,4
89479621,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.527187157,0.0670543743,17895924.2,15345162.2334666,41990373,4000287,89479621,17895924.2,15345162.2334666,41990373,4000287,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670543743,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000287.0,0.0,4000287,4000287,21369833.5,15281089.6142161,41990373,7200350,0,0,1,3
1662,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.369434,1662.0,0.0,1662.0,1662.0,1662.0,1662.0,0.0,1662.0,1662.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1203.369434,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
39994,2,0,0,0,0,0,0,0,0,0,0,0,0,50.00750113,39994,0,39994,39994,39994,39994,0,39994,39994,0,0,0,0,0,0,0,0,0,64,0,50.00750113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
343118,21,22,1912,2665,640,0,91.0476190476,139.6790879804,976,0,121.1363636364,258.6415602914,13339.4342471103,125.3213180305,8169.4761904762,23726.6261004209,136661,6,342578,17128.9,33588.8843877037,136661,335,343103,16338.2380952381,36707.9017609353,137044,9,0,0,0,0,680,712,61.203434387,64.1178836435,0,976,104.0227272727,205.4948071133,42228.1157505285,0,0,0,1,0,0,0,0,1,106.4418604651,91.0476190476,121.1363636364,0,0,0,0,0,0,21,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
24571,5,0,0,0,0,0,0,0,0,0,0,0,0,203.4919214,6142.75,4415.582965,10254,229,24571,6142.75,4415.582965,10254,229,0,0,0,0,0,0,0,0,0,0,0,203.4919214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
4158336,4,5,360,935,360,0,90,180,935,0,187,418.1447118,311.422646,2.164327269,519792,1432835.324,4065544,8,4111726,1370575.333,2333994.037,4065552,4279,4158328,1039582,2017432.253,4065553,35,0,0,0,0,136,168,0.961923231,1.202404039,0,935,129.5,304.7991142,92902.5,0,0,0,0,1,1,0,0,1,143.8888889,90,187,0,0,0,0,0,0,4,360,5,935,225,219,1,32,0,0,0,0,0,0,0,0,0,1,0,2
441,2,0,0,0,0,0,0,0,0,0,0,0,0,4535.147392,441,0,441,441,441,441,0,441,441,0,0,0,0,0,0,0,0,0,64,0,4535.147392,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
13462,2,0,0,0,0,0,0,0,0,0,0,0,0,148.5663349,13462,0,13462,13462,13462,13462,0,13462,13462,0,0,0,0,0,0,0,0,0,64,0,148.5663349,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
540,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3703.703704,540.0,0.0,540.0,540.0,540.0,540.0,0.0,540.0,540.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3703.703704,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
38090985,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052505862,38100000.0,0.0,38100000.0,38100000.0,38100000.0,38100000.0,0.0,38100000.0,38100000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.052505862,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,38100000.0,0.0,38100000.0,38100000.0,0,1,0,6
445,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4494.382022,445.0,0.0,445.0,445.0,445.0,445.0,0.0,445.0,445.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4494.382022,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
539,2,0,0,0,0,0,0,0,0,0,0,0,0,3710.575139,539,0,539,539,539,539,0,539,539,0,0,0,0,0,0,0,0,0,64,0,3710.575139,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
407456,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,11233.1147412236,107.9871200817,9475.7209302326,22509.6051713015,103408,6,407414,19400.6666666667,33146.0809966025,103408,167,407447,19402.2380952381,39051.0144681348,139995,6,0,0,0,0,712,712,53.9935600408,53.9935600408,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,0,0,0,0,0,0,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
62056150,61,91,9797,50967,896,0,160.6065573771,262.0152208485,1430,0,560.0769230769,646.383997168,979.1777285571,2.4493946208,410967.880794702,4767032.83976212,58598036,1,62056150,1034269.16666667,7575204.300378,58728814,113,61900179,687779.766666667,6183484.18721186,58693851,1,0,0,0,0,1232,1832,0.982980736,1.4664138848,0,1430,397.1503267974,560.2436238304,313872.918042656,0,0,0,1,0,0,0,0,1,399.7631578947,160.6065573771,560.0769230769,0,0,0,0,0,0,61,9797,91,50967,8192,274,31,20,3302129.0,0.0,3302129,3302129,58598036.0,0.0,58598036,58598036,0,1,0,0
5009248,5,3,599,386,599,0,119.8,267.8809437045,386,0,128.6666666667,222.8572039072,196.6363014968,1.5970461035,715606.857142857,1862157.22251707,4938239,22,5009248,1252312.0,2457484.9314735,4938239,444,6109,3054.5,101.1162697097,3126,2983,0,0,0,0,112,72,0.9981538147,0.5988922888,0,599,109.4444444444,223.6051828062,49999.2777777778,0,0,1,1,0,0,0,1,0,123.125,119.8,128.6666666667,0,0,0,0,0,0,5,599,3,386,8192,220,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
1375901,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,715.1677337,5.087575342,229316.8333,560729.7936,1373901.0,3.0,1969.0,984.5,934.0880579,1645.0,324.0,1375898.0,458632.6667,792646.2221,1373901.0,28.0,0,0,0,0,72,92,2.180389432,2.907185909,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
89479581,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5272021446,0.0670544043,17895916.2,15345150.1820132,41990321,4000282,89479581,17895916.2,15345150.1820132,41990321,4000282,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670544043,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000282.0,0.0,4000282,4000282,21369824.75,15281074.6149052,41990321,7200343,0,0,1,3
375255,23,22,1928,2665,640,0,83.8260869565,135.8473917085,976,0,121.1363636364,258.6415602914,12239.6770196267,119.9184554503,8528.5227272727,15468.1909669544,54922,4,375030,17046.8181818182,21511.2585884835,64400,242,375251,17869.0952380952,32724.2252832741,133894,10,0,0,0,0,744,712,61.2916550079,58.6268004424,0,976,99.847826087,202.0257373473,40814.3985507246,0,0,0,1,0,0,0,0,0,102.0666666667,83.8260869565,121.1363636364,0,0,0,0,0,0,23,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
89479012,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5274153452,0.0670548307,17895802.4,15345063.6950297,41989924,4000184,89479012,17895802.4,15345063.6950297,41989924,4000184,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670548307,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000184.0,0.0,4000184,4000184,21369707.0,15280964.8017836,41989924,7200253,0,0,1,3
1248,2,0,0,0,0,0,0,0,0,0,0,0,0,1602.564103,1248,0,1248,1248,1248,1248,0,1248,1248,0,0,0,0,0,0,0,0,0,64,0,1602.564103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
45893,2,0,0,0,0,0,0,0,0,0,0,0,0,43.57963088,45893,0,45893,45893,45893,45893,0,45893,45893,0,0,0,0,0,0,0,0,0,64,0,43.57963088,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
9046,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,50298.47446,773.8226841,1507.666667,3243.990793,8118.0,2.0,588.0,294.0,313.9554108,516.0,72.0,8563.0,2854.333333,4563.798893,8118.0,2.0,0,0,0,0,72,92,331.6382932,442.1843909,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
83381,1,1,53,119,53,53,53.0,0.0,119,119,119.0,0.0,2062.8200669217,23.9862798479,83381.0,0.0,83381,83381,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,11.993139924,11.993139924,53,119,75.0,38.1051177665,1452.0,0,0,0,0,0,0,0,0,1,112.5,53.0,119.0,0,0,0,0,0,0,1,53,1,119,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0
4264773,4,5,325,935,325,0,81.25,162.5,935,0,187,418.1447118,295.4436262,2.110311616,533096.625,1484646.824,4207236,5,4248332,1416110.667,2417274.741,4207241,278,4264768,1066192,2094101.996,4207243,36,0,0,0,0,136,168,0.937916274,1.172395342,0,935,126,302.0467219,91232.22222,0,0,0,0,1,1,0,0,1,140,81.25,187,0,0,0,0,0,0,4,325,5,935,225,219,1,32,0,0,0,0,0,0,0,0,0,1,0,2
24257304,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082449393,24300000.0,0.0,24300000.0,24300000.0,24300000.0,24300000.0,0.0,24300000.0,24300000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.082449393,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,24300000.0,0.0,24300000.0,24300000.0,0,1,0,6
12,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,166666.666666667,12.0,0.0,12,12,12,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0,0,0,40,0,166666.666666667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2051,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
56560416,153,104,54995,72493,646,0,359.4444444444,271.4171844443,1069,0,697.0480769231,368.2923432456,2254.0145390727,4.543813822,220939.125,414996.239165563,1167247,4,56558653,372096.401315789,484043.974051538,1167247,269,56560412,549130.213592233,556623.128759621,1222164,30,0,0,0,0,3072,2092,2.7050720419,1.8387417801,0,1069,494.1395348837,355.4476706945,126343.046602117,0,0,1,1,0,0,0,1,0,496.0622568093,359.4444444444,697.0480769231,0,0,0,0,0,0,153,54995,104,72493,8192,1228,101,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
1512,1,1,43.0,99.0,43.0,43.0,43.0,0.0,99.0,99.0,99.0,0.0,93915.34391534392,1322.7513227513227,1512.0,0.0,1512.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,661.3756613756614,661.3756613756614,43.0,99.0,61.66666666666667,32.331615074619044,1045.3333333333337,0,0,0,0,0,0,0,0,1.0,92.5,43.0,99.0,0,0,0,0,0,0,1,43,1,99,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
9557,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,47609.08235,732.4474207,1592.833333,3442.14087,8609.0,24.0,534.0,267.0,292.7422074,474.0,60.0,9107.0,3035.666667,4831.258049,8609.0,38.0,0,0,0,0,72,92,313.9060375,418.5413833,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
79960,3,0,0,0,0,0,0,0,0,0,0,0,0,37.51875938,39980,2678.520487,41874,38086,79960,39980,2678.520487,41874,38086,0,0,0,0,0,0,0,0,0,96,0,37.51875938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
54745544,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365326536895861,54745544.0,0.0,54745544.0,54745544.0,54745544.0,54745544.0,0.0,54745544.0,54745544.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0365326536895861,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
4675140,5,5,710,935,355,0,142,194.4415079,935,0,187,418.1447118,351.8611207,2.138973378,519460,1463486.793,4417192,7,4667240,1166810,2169264.404,4417200,1860,4675132,1168783,2168718.108,4417199,49,0,0,0,0,168,168,1.069486689,1.069486689,0,935,149.5454545,296.6939041,88027.27273,0,0,0,0,1,1,0,0,1,164.5,142,187,0,0,0,0,0,0,5,710,5,935,225,219,2,32,0,0,0,0,0,0,0,0,0,1,0,2
